HourOfYear,PV_kWh_per_kWp,,
7829,0,0,
7830,0,0,
7831,0,0,
7832,0,0,
7833,0.00263975,1.0559,
7834,0.016507,6.6028,
7835,0.0259425,10.377,
7836,0.0360625,14.425,
7837,0.03349,13.396,
7838,0.03259,13.036,
7839,0.02992,11.968,
7840,0.0069325,2.773,
7841,0,0,
7842,0,0,
7843,0,0,
7844,0,0,
7845,0,0,
7846,0,0,
7847,0,0,
7848,0,0,
7849,0,0,
7850,0,0,
7851,0,0,
7852,0,0,
7853,0,0,
7854,0,0,
7855,0,0,
7856,0,0,
7857,0,0,
7858,0.01776075,7.1043,
7859,0.0271975,10.879,
7860,0.1016575,40.663,
7861,0.1494375,59.775,
7862,0.04344,17.376,
7863,0.05455,21.82,
7864,0.01788525,7.1541,
7865,0,0,
7866,0,0,
7867,0,0,
7868,0,0,
7869,0,0,
7870,0,0,
7871,0,0,
7872,0,0,
7873,0,0,
7874,0,0,
7875,0,0,
7876,0,0,
7877,0,0,
7878,0,0,
7879,0,0,
7880,0,0,
7881,0,0,
7882,0.02177025,8.7081,
7883,0.0495625,19.825,
7884,0.07274,29.096,
7885,0.06496,25.984,
7886,0.085845,34.338,
7887,0.06465,25.86,
7888,0.025125,10.05,
7889,0,0,
7890,0,0,
7891,0,0,
7892,0,0,
7893,0,0,
7894,0,0,
7895,0,0,
7896,0,0,
7897,0,0,
7898,0,0,
7899,0,0,
7900,0,0,
7901,0,0,
7902,0,0,
7903,0,0,
7904,0,0,
7905,0,0,
7906,0.0281525,11.261,
7907,0.0650075,26.003,
7908,0.0974775,38.991,
7909,0.085525,34.21,
7910,0.0656,26.24,
7911,0.03986,15.944,
7912,0.01584975,6.3399,
7913,0,0,
7914,0,0,
7915,0,0,
7916,0,0,
7917,0,0,
7918,0,0,
7919,0,0,
7920,0,0,
7921,0,0,
7922,0,0,
7923,0,0,
7924,0,0,
7925,0,0,
7926,0,0,
7927,0,0,
7928,0,0,
7929,0,0,
7930,0.0139825,5.593,
7931,0.0299375,11.975,
7932,0.0429525,17.181,
7933,0.0490525,19.621,
7934,0.0360925,14.437,
7935,0.036855,14.742,
7936,0.007349,2.9396,
7937,0,0,
7938,0,0,
7939,0,0,
7940,0,0,
7941,0,0,
7942,0,0,
7943,0,0,
7944,0,0,
7945,0,0,
7946,0,0,
7947,0,0,
7948,0,0,
7949,0,0,
7950,0,0,
7951,0,0,
7952,0,0,
7953,0.0067915,2.7166,
7954,0.1091275,43.651,
7955,0.1545225,61.809,
7956,0.19531,78.124,
7957,0.135785,54.314,
7958,0.113045,45.218,
7959,0.06131,24.524,
7960,0.019184,7.6736,
7961,0,0,
7962,0,0,
7963,0,0,
7964,0,0,
7965,0,0,
7966,0,0,
7967,0,0,
7968,0,0,
7969,0,0,
7970,0,0,
7971,0,0,
7972,0,0,
7973,0,0,
7974,0,0,
7975,0,0,
7976,0,0,
7977,0,0,
7978,0.0054265,2.1706,
7979,0.0317925,12.717,
7980,0.04565,18.26,
7981,0.0697775,27.911,
7982,0.124485,49.794,
7983,0.0575675,23.027,
7984,0.017141,6.8564,
7985,0,0,
7986,0,0,
7987,0,0,
7988,0,0,
7989,0,0,
7990,0,0,
7991,0,0,
7992,0,0,
7993,0,0,
7994,0,0,
7995,0,0,
7996,0,0,
7997,0,0,
7998,0,0,
7999,0,0,
8000,0,0,
8001,0,0,
8002,0.0301675,12.067,
8003,0.0908525,36.341,
8004,0.1581975,63.279,
8005,0.1857375,74.295,
8006,0.15277,61.108,
8007,0.1135925,45.437,
8008,0.042315,16.926,
8009,0,0,
8010,0,0,
8011,0,0,
8012,0,0,
8013,0,0,
8014,0,0,
8015,0,0,
8016,0,0,
8017,0,0,
8018,0,0,
8019,0,0,
8020,0,0,
8021,0,0,
8022,0,0,
8023,0,0,
8024,0,0,
8025,0,0,
8026,0.035535,14.214,
8027,0.057985,23.194,
8028,0.068245,27.298,
8029,0.0758475,30.339,
8030,0.07545,30.18,
8031,0.07083,28.332,
8032,0.02749,10.996,
8033,0,0,
8034,0,0,
8035,0,0,
8036,0,0,
8037,0,0,
8038,0,0,
8039,0,0,
8040,0,0,
8041,0,0,
8042,0,0,
8043,0,0,
8044,0,0,
8045,0,0,
8046,0,0,
8047,0,0,
8048,0,0,
8049,0,0,
8050,0.036245,14.498,
8051,0.0351275,14.051,
8052,0.05329,21.316,
8053,0.057615,23.046,
8054,0.051475,20.59,
8055,0.0506225,20.249,
8056,0.01809375,7.2375,
8057,0,0,
8058,0,0,
8059,0,0,
8060,0,0,
8061,0,0,
8062,0,0,
8063,0,0,
8064,0,0,
8065,0,0,
8066,0,0,
8067,0,0,
8068,0,0,
8069,0,0,
8070,0,0,
8071,0,0,
8072,0,0,
8073,-0.00028325,-0.1133,
8074,0.016047,6.4188,
8075,0.036,14.4,
8076,0.0652475,26.099,
8077,0.0874,34.96,
8078,0.0959175,38.367,
8079,0.0632275,25.291,
8080,0.0169905,6.7962,
8081,0,0,
8082,0,0,
8083,0,0,
8084,0,0,
8085,0,0,
8086,0,0,
8087,0,0,
8088,0,0,
8089,0,0,
8090,0,0,
8091,0,0,
8092,0,0,
8093,0,0,
8094,0,0,
8095,0,0,
8096,0,0,
8097,0.00190925,0.7637,
8098,0.0300125,12.005,
8099,0.0655325,26.213,
8100,0.081815,32.726,
8101,0.13373,53.492,
8102,0.1045725,41.829,
8103,0.0545375,21.815,
8104,0.009212,3.6848,
8105,0,0,
8106,0,0,
8107,0,0,
8108,0,0,
8109,0,0,
8110,0,0,
8111,0,0,
8112,0,0,
8113,0,0,
8114,0,0,
8115,0,0,
8116,0,0,
8117,0,0,
8118,0,0,
8119,0,0,
8120,0,0,
8121,0,0,
8122,0.04641,18.564,
8123,0.0680025,27.201,
8124,0.0974825,38.993,
8125,0.1391,55.64,
8126,0.103055,41.222,
8127,0.058745,23.498,
8128,0.025085,10.034,
8129,0,0,
8130,0,0,
8131,0,0,
8132,0,0,
8133,0,0,
8134,0,0,
8135,0,0,
8136,0,0,
8137,0,0,
8138,0,0,
8139,0,0,
8140,0,0,
8141,0,0,
8142,0,0,
8143,0,0,
8144,0,0,
8145,0,0,
8146,0.0512875,20.515,
8147,0.0819375,32.775,
8148,0.1682625,67.305,
8149,0.1807775,72.311,
8150,0.15552,62.208,
8151,0.1178175,47.127,
8152,0.0308725,12.349,
8153,0,0,
8154,0,0,
8155,0,0,
8156,0,0,
8157,0,0,
8158,0,0,
8159,0,0,
8160,0,0,
8161,0,0,
8162,0,0,
8163,0,0,
8164,0,0,
8165,0,0,
8166,0,0,
8167,0,0,
8168,0,0,
8169,0,0,
8170,0.0343625,13.745,
8171,0.05458,21.832,
8172,0.0401525,16.061,
8173,0.05892,23.568,
8174,0.0662925,26.517,
8175,0.07936,31.744,
8176,0.031665,12.666,
8177,0,0,
8178,0,0,
8179,0,0,
8180,0,0,
8181,0,0,
8182,0,0,
8183,0,0,
8184,0,0,
8185,0,0,
8186,0,0,
8187,0,0,
8188,0,0,
8189,0,0,
8190,0,0,
8191,0,0,
8192,0,0,
8193,0,0,
8194,0.01492275,5.9691,
8195,0.07353,29.412,
8196,0.0975975,39.039,
8197,0.0882025,35.281,
8198,0.0843775,33.751,
8199,0.092115,36.846,
8200,0.02893,11.572,
8201,0,0,
8202,0,0,
8203,0,0,
8204,0,0,
8205,0,0,
8206,0,0,
8207,0,0,
8208,0,0,
8209,0,0,
8210,0,0,
8211,0,0,
8212,0,0,
8213,0,0,
8214,0,0,
8215,0,0,
8216,0,0,
8217,0,0,
8218,0.0626025,25.041,
8219,0.120275,48.11,
8220,0.15561,62.244,
8221,0.118755,47.502,
8222,0.0468225,18.729,
8223,0.0313725,12.549,
8224,0.0159155,6.3662,
8225,0,0,
8226,0,0,
8227,0,0,
8228,0,0,
8229,0,0,
8230,0,0,
8231,0,0,
8232,0,0,
8233,0,0,
8234,0,0,
8235,0,0,
8236,0,0,
8237,0,0,
8238,0,0,
8239,0,0,
8240,0,0,
8241,0,0,
8242,0.073715,29.486,
8243,0.128475,51.39,
8244,0.1635725,65.429,
8245,0.165435,66.174,
8246,0.1509775,60.391,
8247,0.11633,46.532,
8248,0.03454,13.816,
8249,0,0,
8250,0,0,
8251,0,0,
8252,0,0,
8253,0,0,
8254,0,0,
8255,0,0,
8256,0,0,
8257,0,0,
8258,0,0,
8259,0,0,
8260,0,0,
8261,0,0,
8262,0,0,
8263,0,0,
8264,0,0,
8265,0,0,
8266,0.07771,31.084,
8267,0.1212775,48.511,
8268,0.1097075,43.883,
8269,0.06629,26.516,
8270,0.0566025,22.641,
8271,0.0445475,17.819,
8272,0.017009,6.8036,
8273,0,0,
8274,0,0,
8275,0,0,
8276,0,0,
8277,0,0,
8278,0,0,
8279,0,0,
8280,0,0,
8281,0,0,
8282,0,0,
8283,0,0,
8284,0,0,
8285,0,0,
8286,0,0,
8287,0,0,
8288,0,0,
8289,0,0,
8290,0.00817525,3.2701,
8291,0.024564,9.8256,
8292,0.0199645,7.9858,
8293,0.0305575,12.223,
8294,0.02181375,8.7255,
8295,0.038845,15.538,
8296,0.01008275,4.0331,
8297,0,0,
8298,0,0,
8299,0,0,
8300,0,0,
8301,0,0,
8302,0,0,
8303,0,0,
8304,0,0,
8305,0,0,
8306,0,0,
8307,0,0,
8308,0,0,
8309,0,0,
8310,0,0,
8311,0,0,
8312,0,0,
8313,0,0,
8314,0.0117915,4.7166,
8315,0.015804,6.3216,
8316,0.03024,12.096,
8317,0.033605,13.442,
8318,0.03018,12.072,
8319,0.046935,18.774,
8320,0.00904875,3.6195,
8321,0,0,
8322,0,0,
8323,0,0,
8324,0,0,
8325,0,0,
8326,0,0,
8327,0,0,
8328,0,0,
8329,0,0,
8330,0,0,
8331,0,0,
8332,0,0,
8333,0,0,
8334,0,0,
8335,0,0,
8336,0,0,
8337,0,0,
8338,0.00620175,2.4807,
8339,0.03784,15.136,
8340,0.0739425,29.577,
8341,0.0947475,37.899,
8342,0.06545,26.18,
8343,0.0369075,14.763,
8344,0.0109585,4.3834,
8345,0,0,
8346,0,0,
8347,0,0,
8348,0,0,
8349,0,0,
8350,0,0,
8351,0,0,
8352,0,0,
8353,0,0,
8354,0,0,
8355,0,0,
8356,0,0,
8357,0,0,
8358,0,0,
8359,0,0,
8360,0,0,
8361,0,0,
8362,0.021463,8.5852,
8363,0.01392525,5.5701,
8364,0.034455,13.782,
8365,0.041205,16.482,
8366,0.0436225,17.449,
8367,0.0258225,10.329,
8368,0.013674,5.4696,
8369,0,0,
8370,0,0,
8371,0,0,
8372,0,0,
8373,0,0,
8374,0,0,
8375,0,0,
8376,0,0,
8377,0,0,
8378,0,0,
8379,0,0,
8380,0,0,
8381,0,0,
8382,0,0,
8383,0,0,
8384,0,0,
8385,0,0,
8386,0.010908,4.3632,
8387,0.016818,6.7272,
8388,0.04043,16.172,
8389,0.0871025,34.841,
8390,0.07612,30.448,
8391,0.04703,18.812,
8392,0.0185875,7.435,
8393,0,0,
8394,0,0,
8395,0,0,
8396,0,0,
8397,0,0,
8398,0,0,
8399,0,0,
8400,0,0,
8401,0,0,
8402,0,0,
8403,0,0,
8404,0,0,
8405,0,0,
8406,0,0,
8407,0,0,
8408,0,0,
8409,0,0,
8410,0.02938,11.752,
8411,0.025185,10.074,
8412,0.0455025,18.201,
8413,0.0539675,21.587,
8414,0.053825,21.53,
8415,0.04287,17.148,
8416,0.0175255,7.0102,
8417,0,0,
8418,0,0,
8419,0,0,
8420,0,0,
8421,0,0,
8422,0,0,
8423,0,0,
8424,0,0,
8425,0,0,
8426,0,0,
8427,0,0,
8428,0,0,
8429,0,0,
8430,0,0,
8431,0,0,
8432,0,0,
8433,0,0,
8434,0.0337925,13.517,
8435,0.0371225,14.849,
8436,0.0575,23,
8437,0.062615,25.046,
8438,0.0682225,27.289,
8439,0.0506575,20.263,
8440,0.0185275,7.411,
8441,0,0,
8442,0,0,
8443,0,0,
8444,0,0,
8445,0,0,
8446,0,0,
8447,0,0,
8448,0,0,
8449,0,0,
8450,0,0,
8451,0,0,
8452,0,0,
8453,0,0,
8454,0,0,
8455,0,0,
8456,0,0,
8457,0,0,
8458,0.0306625,12.265,
8459,0.074975,29.99,
8460,0.1070925,42.837,
8461,0.116405,46.562,
8462,0.097075,38.83,
8463,0.0583975,23.359,
8464,0.015737,6.2948,
8465,0,0,
8466,0,0,
8467,0,0,
8468,0,0,
8469,0,0,
8470,0,0,
8471,0,0,
8472,0,0,
8473,0,0,
8474,0,0,
8475,0,0,
8476,0,0,
8477,0,0,
8478,0,0,
8479,0,0,
8480,0,0,
8481,0,0,
8482,0.04116,16.464,
8483,0.0533025,21.321,
8484,0.0787425,31.497,
8485,0.078725,31.49,
8486,0.0731975,29.279,
8487,0.0495075,19.803,
8488,0.022641,9.0564,
8489,0,0,
8490,0,0,
8491,0,0,
8492,0,0,
8493,0,0,
8494,0,0,
8495,0,0,
8496,0,0,
8497,0,0,
8498,0,0,
8499,0,0,
8500,0,0,
8501,0,0,
8502,0,0,
8503,0,0,
8504,0,0,
8505,0,0,
8506,0.02629,10.516,
8507,0.042695,17.078,
8508,0.0625975,25.039,
8509,0.0710725,28.429,
8510,0.063875,25.55,
8511,0.04663,18.652,
8512,0.02484925,9.9397,
8513,0,0,
8514,0,0,
8515,0,0,
8516,0,0,
8517,0,0,
8518,0,0,
8519,0,0,
8520,0,0,
8521,0,0,
8522,0,0,
8523,0,0,
8524,0,0,
8525,0,0,
8526,0,0,
8527,0,0,
8528,0,0,
8529,0,0,
8530,0.0585,23.4,
8531,0.12402,49.608,
8532,0.153025,61.21,
8533,0.139535,55.814,
8534,0.1323875,52.955,
8535,0.1082175,43.287,
8536,0.03318,13.272,
8537,0,0,
8538,0,0,
8539,0,0,
8540,0,0,
8541,0,0,
8542,0,0,
8543,0,0,
8544,0,0,
8545,0,0,
8546,0,0,
8547,0,0,
8548,0,0,
8549,0,0,
8550,0,0,
8551,0,0,
8552,0,0,
8553,0,0,
8554,0.0093765,3.7506,
8555,0.0447425,17.897,
8556,0.0284725,11.389,
8557,0.055965,22.386,
8558,0.0752425,30.097,
8559,0.05401,21.604,
8560,0.01315225,5.2609,
8561,0,0,
8562,0,0,
8563,0,0,
8564,0,0,
8565,0,0,
8566,0,0,
8567,0,0,
8568,0,0,
8569,0,0,
8570,0,0,
8571,0,0,
8572,0,0,
8573,0,0,
8574,0,0,
8575,0,0,
8576,0,0,
8577,0,0,
8578,0.01181075,4.7243,
8579,0.0399425,15.977,
8580,0.074515,29.806,
8581,0.06478,25.912,
8582,0.0604825,24.193,
8583,0.036085,14.434,
8584,0.01569275,6.2771,
8585,0,0,
8586,0,0,
8587,0,0,
8588,0,0,
8589,0,0,
8590,0,0,
8591,0,0,
8592,0,0,
8593,0,0,
8594,0,0,
8595,0,0,
8596,0,0,
8597,0,0,
8598,0,0,
8599,0,0,
8600,0,0,
8601,0,0,
8602,0.0533225,21.329,
8603,0.1129175,45.167,
8604,0.1547275,61.891,
8605,0.1754025,70.161,
8606,0.1559525,62.381,
8607,0.122855,49.142,
8608,0.0527875,21.115,
8609,0,0,
8610,0,0,
8611,0,0,
8612,0,0,
8613,0,0,
8614,0,0,
8615,0,0,
8616,0,0,
8617,0,0,
8618,0,0,
8619,0,0,
8620,0,0,
8621,0,0,
8622,0,0,
8623,0,0,
8624,0,0,
8625,0,0,
8626,0.0360175,14.407,
8627,0.0374175,14.967,
8628,0.06925,27.7,
8629,0.086305,34.522,
8630,0.0545725,21.829,
8631,0.068005,27.202,
8632,0.0301,12.04,
8633,0,0,
8634,0,0,
8635,0,0,
8636,0,0,
8637,0,0,
8638,0,0,
8639,0,0,
8640,0,0,
8641,0,0,
8642,0,0,
8643,0,0,
8644,0,0,
8645,0,0,
8646,0,0,
8647,0,0,
8648,0,0,
8649,0,0,
8650,0.0204595,8.1838,
8651,0.045255,18.102,
8652,0.0725825,29.033,
8653,0.1546525,61.861,
8654,0.0962375,38.495,
8655,0.07997,31.988,
8656,0.024203,9.6812,
8657,0,0,
8658,0,0,
8659,0,0,
8660,0,0,
8661,0,0,
8662,0,0,
8663,0,0,
8664,0,0,
8665,0,0,
8666,0,0,
8667,0,0,
8668,0,0,
8669,0,0,
8670,0,0,
8671,0,0,
8672,0,0,
8673,0,0,
8674,0.023529,9.4116,
8675,0.0353175,14.127,
8676,0.063105,25.242,
8677,0.074075,29.63,
8678,0.0828025,33.121,
8679,0.0309625,12.385,
8680,0.00342575,1.3703,
8681,0,0,
8682,0,0,
8683,0,0,
8684,0,0,
8685,0,0,
8686,0,0,
8687,0,0,
8688,0,0,
8689,0,0,
8690,0,0,
8691,0,0,
8692,0,0,
8693,0,0,
8694,0,0,
8695,0,0,
8696,0,0,
8697,0,0,
8698,0.014709,5.8836,
8699,0.02424075,9.6963,
8700,0.038695,15.478,
8701,0.0563675,22.547,
8702,0.0794025,31.761,
8703,0.04103,16.412,
8704,0.012791,5.1164,
8705,0,0,
8706,0,0,
8707,0,0,
8708,0,0,
8709,0,0,
8710,0,0,
8711,0,0,
8712,0,0,
8713,0,0,
8714,0,0,
8715,0,0,
8716,0,0,
8717,0,0,
8718,0,0,
8719,0,0,
8720,0,0,
8721,0,0,
8722,0.0060395,2.4158,
8723,0.0173675,6.947,
8724,0.0247755,9.9102,
8725,0.03722,14.888,
8726,0.0479125,19.165,
8727,0.0287725,11.509,
8728,0.0087615,3.5046,
8729,0,0,
8730,0,0,
8731,0,0,
8732,0,0,
8733,0,0,
8734,0,0,
8735,0,0,
8736,0,0,
8737,0,0,
8738,0,0,
8739,0,0,
8740,0,0,
8741,0,0,
8742,0,0,
8743,0,0,
8744,0,0,
8745,0,0,
8746,0.014798,5.9192,
8747,0.050245,20.098,
8748,0.0879,35.16,
8749,0.062905,25.162,
8750,0.078045,31.218,
8751,0.0434875,17.395,
8752,0.00782475,3.1299,
8753,0,0,
8754,0,0,
8755,0,0,
8756,0,0,
8757,0,0,
8758,0,0,
8759,0,0,
8760,0,0,
