HourOfYear,FarmLoad_kWh,,,,
6442,31.29,,,,
6443,18.895,,,,
6444,29.135,,,,
6445,19.95,,,,
6446,31.145,,,,
6447,20.22,,,,
6448,28.635,,,,
6449,20.475,,,,
6450,31.62,,,,
6451,22.56,,,,
6452,32.715,,,,
6453,22.715,,,,
6454,22.87,,,,
6455,30.44,,,,
6456,22.96,,,,
6457,30.955,,,,
6458,23.035,,,,
6459,32.995,,,,
6460,23.3,,,,
6461,29.635,,,,
6462,23.15,,,,
6463,23.16,,,,
6464,24.555,,,,
6465,23.83,,,,
6466,28.21,,,,
6467,19.7,,,,
6468,26.185,,,,
6469,19.16,,,,
6470,28.545,,,,
6471,21.025,,,,
6472,25.79,,,,
6473,19.41,,,,
6474,29.08,,,,
6475,22.255,,,,
6476,30.525,,,,
6477,22.045,,,,
6478,22.03,,,,
6479,30.54,,,,
6480,21.995,,,,
6481,29.275,,,,
6482,22.065,,,,
6483,30.52,,,,
6484,22.185,,,,
6485,28.39,,,,
6486,22.14,,,,
6487,22.015,,,,
6488,21.79,,,,
6489,20.605,,,,
6490,18.69,,,,
6491,12.555,,,,
6492,16.85,,,,
6493,14.02,,,,
6494,18.945,,,,
6495,6.065,,,,
6496,11.9,,,,
6497,15.905,,,,
6498,25.265,,,,
6499,22.395,,,,
6500,33.885,,,,
6501,22.21,,,,
6502,22.28,,,,
6503,30.305,,,,
6504,22.03,,,,
6505,31.16,,,,
6506,21.995,,,,
6507,30.355,,,,
6508,22.49,,,,
6509,29.195,,,,
6510,22.085,,,,
6511,22.42,,,,
6512,21.99,,,,
6513,19.785,,,,
6514,26.825,,,,
6515,13.805,,,,
6516,28.665,,,,
6517,7.425,,,,
6518,16.355,,,,
6519,12.265,,,,
6520,21.685,,,,
6521,18.07,,,,
6522,26.065,,,,
6523,21.825,,,,
6524,29.565,,,,
6525,22.145,,,,
6526,22.22,,,,
6527,29.63,,,,
6528,22.275,,,,
6529,29.22,,,,
6530,22.12,,,,
6531,29.79,,,,
6532,22.25,,,,
6533,27.91,,,,
6534,22.205,,,,
6535,22.295,,,,
6536,22.145,,,,
6537,21.185,,,,
6538,28.12,,,,
6539,17.365,,,,
6540,23.65,,,,
6541,10.685,,,,
6542,14.82,,,,
6543,9.98,,,,
6544,25.875,,,,
6545,18.165,,,,
6546,28.08,,,,
6547,21.855,,,,
6548,33.63,,,,
6549,21.25,,,,
6550,21.565,,,,
6551,27.595,,,,
6552,21.995,,,,
6553,29.22,,,,
6554,22.085,,,,
6555,29.35,,,,
6556,21.965,,,,
6557,28.14,,,,
6558,22.305,,,,
6559,22.09,,,,
6560,21.92,,,,
6561,20.04,,,,
6562,26.775,,,,
6563,16,,,,
6564,26.305,,,,
6565,6.815,,,,
6566,16.495,,,,
6567,6.64,,,,
6568,19.55,,,,
6569,17.075,,,,
6570,23.88,,,,
6571,18.75,,,,
6572,33.02,,,,
6573,21.66,,,,
6574,22.275,,,,
6575,29.72,,,,
6576,22.36,,,,
6577,29.715,,,,
6578,22.36,,,,
6579,33.38,,,,
6580,22.625,,,,
6581,29.55,,,,
6582,22.54,,,,
6583,22.385,,,,
6584,22.485,,,,
6585,30.895,,,,
6586,38.205,,,,
6587,28.08,,,,
6588,38.625,,,,
6589,29.905,,,,
6590,39.77,,,,
6591,30.28,,,,
6592,35.865,,,,
6593,27.825,,,,
6594,33.265,,,,
6595,23.26,,,,
6596,34.7,,,,
6597,23.22,,,,
6598,23.17,,,,
6599,32.59,,,,
6600,23.15,,,,
6601,33.69,,,,
6602,23.095,,,,
6603,33.955,,,,
6604,23.375,,,,
6605,30.445,,,,
6606,23.33,,,,
6607,23.5,,,,
6608,23.36,,,,
6609,24.685,,,,
6610,31.31,,,,
6611,21.84,,,,
6612,29.045,,,,
6613,23.49,,,,
6614,28.095,,,,
6615,21.935,,,,
6616,27.165,,,,
6617,23.59,,,,
6618,30.87,,,,
6619,23.695,,,,
6620,32.62,,,,
6621,20.645,,,,
6622,22.655,,,,
6623,32.295,,,,
6624,22.495,,,,
6625,31.485,,,,
6626,22.79,,,,
6627,37.235,,,,
6628,22.345,,,,
6629,30.285,,,,
6630,22.84,,,,
6631,22.64,,,,
6632,22.68,,,,
6633,21.045,,,,
6634,27.375,,,,
6635,12.23,,,,
6636,19.64,,,,
6637,10.95,,,,
6638,30.84,,,,
6639,18.955,,,,
6640,27.435,,,,
6641,21.265,,,,
6642,26.47,,,,
6643,21.835,,,,
6644,32.315,,,,
6645,21.805,,,,
6646,22.035,,,,
6647,30.77,,,,
6648,21.99,,,,
6649,34.005,,,,
6650,21.93,,,,
6651,29.325,,,,
6652,22.245,,,,
6653,25.225,,,,
6654,22.19,,,,
6655,22.28,,,,
6656,22.125,,,,
6657,29.835,,,,
6658,33.405,,,,
6659,19.69,,,,
6660,21.98,,,,
6661,5.265,,,,
6662,23.3,,,,
6663,11.81,,,,
6664,26.195,,,,
6665,20.58,,,,
6666,26.2,,,,
6667,22.77,,,,
6668,29.515,,,,
6669,22.345,,,,
6670,22.49,,,,
6671,30.78,,,,
6672,22.405,,,,
6673,32.755,,,,
6674,22.425,,,,
6675,33.965,,,,
6676,22.815,,,,
6677,30.74,,,,
6678,22.715,,,,
6679,22.745,,,,
6680,22.66,,,,
6681,20.635,,,,
6682,24.325,,,,
6683,12.405,,,,
6684,26.325,,,,
6685,18.825,,,,
6686,30.04,,,,
6687,14.705,,,,
6688,20.375,,,,
6689,14.38,,,,
6690,26.265,,,,
6691,22.37,,,,
6692,30.265,,,,
6693,22.445,,,,
6694,22.465,,,,
6695,29.055,,,,
6696,22.41,,,,
6697,30.495,,,,
6698,22.635,,,,
6699,35.535,,,,
6700,22.905,,,,
6701,30.205,,,,
6702,22.81,,,,
6703,22.77,,,,
6704,22.81,,,,
6705,21.215,,,,
6706,31.175,,,,
6707,16.815,,,,
6708,20.265,,,,
6709,12.34,,,,
6710,14.85,,,,
6711,13.36,,,,
6712,19.335,,,,
6713,17.26,,,,
6714,29.07,,,,
6715,23.5,,,,
6716,32.215,,,,
6717,22.455,,,,
6718,22.635,,,,
6719,22.435,,,,
6720,33.12,,,,
6721,36.47,,,,
6722,22.565,,,,
6723,37.945,,,,
6724,22.55,,,,
6725,30.165,,,,
6726,22.91,,,,
6727,22.69,,,,
6728,22.775,,,,
6729,23.73,,,,
6730,31.685,,,,
6731,24.315,,,,
6732,34.745,,,,
6733,20.035,,,,
6734,18.675,,,,
6735,18.035,,,,
6736,27.9,,,,
6737,20.84,,,,
6738,27.78,,,,
6739,25.08,,,,
6740,31.49,,,,
6741,23.07,,,,
6742,23,,,,
6743,28.36,,,,
6744,23.2,,,,
6745,30.085,,,,
6746,23,,,,
6747,33.825,,,,
6748,23.47,,,,
6749,30.845,,,,
6750,23.28,,,,
6751,23.335,,,,
6752,23.465,,,,
6753,23.48,,,,
6754,28.38,,,,
6755,17.15,,,,
6756,18.015,,,,
6757,16.33,,,,
6758,24.65,,,,
6759,15.79,,,,
6760,28.13,,,,
6761,22.23,,,,
6762,28.71,,,,
6763,23.33,,,,
6764,29.74,,,,
6765,23.79,,,,
6766,23.645,,,,
6767,33.385,,,,
6768,23.67,,,,
6769,33.3,,,,
6770,23.755,,,,
6771,35.185,,,,
6772,24.035,,,,
6773,30.3,,,,
6774,23.385,,,,
6775,23.57,,,,
6776,23.5,,,,
6777,23.34,,,,
6778,30.85,,,,
6779,20.825,,,,
6780,29.085,,,,
6781,17.57,,,,
6782,28.61,,,,
6783,21.365,,,,
6784,28,,,,
6785,22.38,,,,
6786,27.8,,,,
6787,23.14,,,,
6788,30.445,,,,
6789,22.985,,,,
6790,22.945,,,,
6791,30.46,,,,
6792,23.125,,,,
6793,30.275,,,,
6794,23.22,,,,
6795,33.89,,,,
6796,23.4,,,,
6797,30.73,,,,
6798,23.045,,,,
6799,23.005,,,,
6800,23.095,,,,
6801,24.65,,,,
6802,32.09,,,,
6803,22.745,,,,
6804,33.075,,,,
6805,19.28,,,,
6806,28.445,,,,
6807,18.465,,,,
6808,26.215,,,,
6809,17.88,,,,
6810,26.56,,,,
6811,22.38,,,,
6812,28.305,,,,
6813,22.455,,,,
6814,22.145,,,,
6815,27.6,,,,
6816,22.2,,,,
6817,27.785,,,,
6818,22.335,,,,
6819,28.585,,,,
6820,22.66,,,,
6821,26.72,,,,
6822,22.345,,,,
6823,22.615,,,,
6824,22.32,,,,
6825,26.205,,,,
6826,30.85,,,,
6827,16.32,,,,
6828,24.07,,,,
6829,12.67,,,,
6830,29.29,,,,
6831,24.195,,,,
6832,36.79,,,,
6833,27.585,,,,
6834,35.03,,,,
6835,27.305,,,,
6836,37.135,,,,
6837,27.095,,,,
6838,27.26,,,,
6839,34.36,,,,
6840,27.175,,,,
6841,43.715,,,,
6842,30.27,,,,
6843,44.105,,,,
6844,27.495,,,,
6845,34.51,,,,
6846,27.355,,,,
6847,27.52,,,,
6848,27.59,,,,
6849,31.54,,,,
6850,36.365,,,,
6851,29.13,,,,
6852,40.4,,,,
6853,26.38,,,,
6854,36.16,,,,
6855,25.735,,,,
6856,44.225,,,,
6857,32.755,,,,
6858,43.395,,,,
6859,27.73,,,,
6860,35.015,,,,
6861,27.465,,,,
6862,27.57,,,,
6863,32.725,,,,
6864,27.16,,,,
6865,35.595,,,,
6866,27.115,,,,
6867,43.12,,,,
6868,27.245,,,,
6869,38.04,,,,
6870,27.01,,,,
6871,27.275,,,,
6872,27.17,,,,
6873,26.69,,,,
6874,36.915,,,,
6875,25.71,,,,
6876,38.075,,,,
6877,26.38,,,,
6878,42.14,,,,
6879,31.665,,,,
6880,41.11,,,,
6881,31.01,,,,
6882,41.65,,,,
6883,27.135,,,,
6884,40.355,,,,
6885,26.885,,,,
6886,26.615,,,,
6887,32.2,,,,
6888,25.995,,,,
6889,32.555,,,,
6890,25.75,,,,
6891,37.99,,,,
6892,25.43,,,,
6893,33.505,,,,
6894,25.49,,,,
6895,25.65,,,,
6896,25.53,,,,
6897,20.15,,,,
6898,23.785,,,,
6899,19.86,,,,
6900,22.76,,,,
6901,14.645,,,,
6902,40.385,,,,
6903,29.08,,,,
6904,31.89,,,,
6905,24.905,,,,
6906,33.335,,,,
6907,25.955,,,,
6908,36.545,,,,
6909,25.765,,,,
6910,25.775,,,,
6911,32.835,,,,
6912,26.055,,,,
6913,32.965,,,,
6914,26.09,,,,
6915,34.875,,,,
6916,26.2,,,,
6917,32.465,,,,
6918,26.48,,,,
6919,26.26,,,,
6920,27.095,,,,
6921,29.53,,,,
6922,25.805,,,,
6923,12.83,,,,
6924,19.505,,,,
6925,17.835,,,,
6926,25.375,,,,
6927,13.04,,,,
6928,26.415,,,,
6929,22.13,,,,
6930,32.05,,,,
6931,26.955,,,,
6932,33.285,,,,
6933,26.705,,,,
6934,26.7,,,,
6935,33.385,,,,
6936,26.395,,,,
6937,35.785,,,,
6938,26.29,,,,
6939,42.115,,,,
6940,26.505,,,,
6941,34.33,,,,
6942,26.41,,,,
6943,26.415,,,,
6944,26.095,,,,
6945,25.68,,,,
6946,33.34,,,,
6947,30.16,,,,
6948,35.67,,,,
6949,23.89,,,,
6950,43.68,,,,
6951,30,,,,
6952,34.46,,,,
6953,32.095,,,,
6954,39.165,,,,
6955,27.955,,,,
6956,36.19,,,,
6957,27.37,,,,
6958,27.3,,,,
6959,39.48,,,,
6960,26.99,,,,
6961,36.325,,,,
6962,26.775,,,,
6963,42.77,,,,
6964,26.99,,,,
6965,35.26,,,,
6966,26.655,,,,
6967,26.79,,,,
6968,26.59,,,,
6969,26.605,,,,
6970,31.2,,,,
6971,20.66,,,,
6972,26.335,,,,
6973,26.195,,,,
6974,40.255,,,,
6975,30.805,,,,
6976,41.08,,,,
6977,33.66,,,,
6978,39.265,,,,
6979,27.6,,,,
6980,37.72,,,,
6981,27.61,,,,
6982,27.07,,,,
6983,35.21,,,,
6984,27.105,,,,
6985,33.56,,,,
6986,26.925,,,,
6987,35.165,,,,
6988,26.61,,,,
6989,32.925,,,,
6990,26.315,,,,
6991,26.55,,,,
6992,26.31,,,,
6993,26.33,,,,
6994,36.675,,,,
6995,27.5,,,,
6996,33.765,,,,
6997,24.37,,,,
6998,36.585,,,,
6999,23.61,,,,
7000,30.825,,,,
7001,25.92,,,,
7002,33.33,,,,
7003,27.36,,,,
7004,33.88,,,,
7005,27.225,,,,
7006,26.88,,,,
7007,33.645,,,,
7008,26.655,,,,
7009,39.19,,,,
7010,26.655,,,,
7011,39.09,,,,
7012,26.955,,,,
7013,30.77,,,,
7014,26.805,,,,
7015,26.545,,,,
7016,26.6,,,,
7017,31.445,,,,
7018,40.755,,,,
7019,32.61,,,,
7020,42.3,,,,
7021,31.975,,,,
7022,38.785,,,,
7023,26.195,,,,
7024,34.545,,,,
7025,25.14,,,,
7026,32.3,,,,
7027,25.83,,,,
7028,34.045,,,,
7029,25.85,,,,
7030,25.57,,,,
7031,32.385,,,,
7032,25.355,,,,
7033,32.765,,,,
7034,25.205,,,,
7035,32.57,,,,
7036,25.465,,,,
7037,31.065,,,,
7038,25.045,,,,
7039,25.155,,,,
7040,24.89,,,,
7041,24.56,,,,
7042,32.555,,,,
7043,27.17,,,,
7044,33.94,,,,
7045,24.905,,,,
7046,35.405,,,,
7047,21.685,,,,
7048,31.3,,,,
7049,25.61,,,,
7050,34.115,,,,
7051,26.545,,,,
7052,36.48,,,,
7053,26.275,,,,
7054,25.955,,,,
7055,35.455,,,,
7056,25.915,,,,
7057,33.265,,,,
7058,34.615,,,,
7059,36.07,,,,
7060,26.25,,,,
7061,28.56,,,,
7062,26.22,,,,
7063,26.275,,,,
7064,26.03,,,,
7065,32.02,,,,
7066,40.67,,,,
7067,32.79,,,,
7068,42.355,,,,
7069,32.79,,,,
7070,43.395,,,,
7071,32.775,,,,
7072,39.465,,,,
7073,33.41,,,,
7074,40.66,,,,
7075,27.865,,,,
7076,35.77,,,,
7077,28.425,,,,
7078,27.41,,,,
7079,35.405,,,,
7080,27.21,,,,
7081,34.355,,,,
7082,26.99,,,,
7083,38.015,,,,
7084,27.28,,,,
7085,34.03,,,,
7086,26.685,,,,
7087,26.325,,,,
7088,27.075,,,,
7089,33.655,,,,
7090,38.93,,,,
7091,31.195,,,,
7092,31.515,,,,
7093,20.86,,,,
7094,34.145,,,,
7095,30.585,,,,
7096,35.455,,,,
7097,31.23,,,,
7098,34.445,,,,
7099,28.14,,,,
7100,37.245,,,,
7101,27.1,,,,
7102,26.99,,,,
7103,35.21,,,,
7104,26.74,,,,
7105,36.31,,,,
7106,26.28,,,,
7107,41.915,,,,
7108,26.35,,,,
7109,37.595,,,,
7110,26.16,,,,
7111,26.18,,,,
7112,26.01,,,,
7113,26.31,,,,
7114,38.63,,,,
7115,29.125,,,,
7116,42.155,,,,
7117,23.035,,,,
7118,35.395,,,,
7119,21.315,,,,
7120,32.945,,,,
7121,31.125,,,,
7122,40.485,,,,
7123,32.86,,,,
7124,38.37,,,,
7125,26.695,,,,
7126,26.59,,,,
7127,34.4,,,,
7128,26.195,,,,
7129,33.81,,,,
7130,26.02,,,,
7131,41.125,,,,
7132,26.12,,,,
7133,34.08,,,,
7134,25.875,,,,
7135,25.61,,,,
7136,25.745,,,,
7137,32.46,,,,
7138,37.21,,,,
7139,25.615,,,,
7140,28.86,,,,
7141,19.445,,,,
7142,33.16,,,,
7143,23.485,,,,
7144,35.535,,,,
7145,31.31,,,,
7146,41.83,,,,
7147,29.91,,,,
7148,34.82,,,,
7149,27.225,,,,
7150,26.76,,,,
7151,33.605,,,,
7152,26.445,,,,
7153,32.475,,,,
7154,26.16,,,,
7155,35.74,,,,
7156,26.285,,,,
7157,34.955,,,,
7158,26.045,,,,
7159,25.78,,,,
7160,25.805,,,,
7161,31.845,,,,
7162,45.4,,,,
7163,40.515,,,,
7164,33.615,,,,
7165,19.615,,,,
7166,32.575,,,,
7167,23.2,,,,
7168,34.075,,,,
7169,31.66,,,,
7170,41.63,,,,
7171,27.35,,,,
7172,40.075,,,,
7173,27.175,,,,
7174,26.805,,,,
7175,34.25,,,,
7176,26.415,,,,
7177,36.34,,,,
7178,26.165,,,,
7179,39.34,,,,
7180,26.46,,,,
7181,35.035,,,,
7182,26.055,,,,
7183,26.085,,,,
7184,25.87,,,,
7185,32.865,,,,
7186,36.27,,,,
7187,26.205,,,,
7188,33.645,,,,
7189,23.88,,,,
7190,33.945,,,,
7191,22.295,,,,
7192,36.95,,,,
7193,32.23,,,,
7194,38.75,,,,
7195,27.555,,,,
7196,40.76,,,,
7197,27.795,,,,
7198,27.42,,,,
7199,35.365,,,,
7200,26.895,,,,
7201,37.795,,,,
7202,26.64,,,,
7203,62.25,,,,
7204,31.545,,,,
7205,26.555,,,,
7206,26.375,,,,
7207,26.46,,,,
7208,26.19,,,,
7209,28.79,,,,
7210,40.945,,,,
7211,33.255,,,,
7212,40.24,,,,
7213,32.53,,,,
7214,42.315,,,,
7215,32.365,,,,
7216,40.495,,,,
7217,29.46,,,,
7218,34.53,,,,
7219,27.545,,,,
7220,38.125,,,,
7221,26.655,,,,
7222,26.29,,,,
7223,34.26,,,,
7224,26.47,,,,
7225,35.78,,,,
7226,26.415,,,,
7227,38.925,,,,
7228,26.29,,,,
7229,36.71,,,,
7230,26.435,,,,
7231,26.335,,,,
7232,26.07,,,,
7233,32.355,,,,
7234,39.22,,,,
7235,26.665,,,,
7236,36.775,,,,
7237,30.7,,,,
7238,42.48,,,,
7239,31.86,,,,
7240,44.49,,,,
7241,34.24,,,,
7242,37.78,,,,
7243,27.465,,,,
7244,39.06,,,,
7245,27.08,,,,
7246,27.07,,,,
7247,36.72,,,,
7248,26.855,,,,
7249,44.265,,,,
7250,26.66,,,,
7251,52.195,,,,
7252,26.87,,,,
7253,44.65,,,,
7254,26.64,,,,
7255,26.665,,,,
7256,26.43,,,,
7257,32.93,,,,
7258,43.09,,,,
7259,31.3,,,,
7260,34.915,,,,
7261,29.065,,,,
7262,46.425,,,,
7263,33.71,,,,
7264,44.43,,,,
7265,32.23,,,,
7266,40.35,,,,
7267,27.685,,,,
7268,38.345,,,,
7269,27.545,,,,
7270,27.375,,,,
7271,35.4,,,,
7272,27.045,,,,
7273,34.57,,,,
7274,26.835,,,,
7275,37.755,,,,
7276,27.03,,,,
7277,35.755,,,,
7278,26.77,,,,
7279,26.77,,,,
7280,26.765,,,,
7281,26.35,,,,
7282,32.35,,,,
7283,24.085,,,,
7284,32.325,,,,
7285,24.06,,,,
7286,31.895,,,,
7287,23.9,,,,
7288,32.81,,,,
7289,25.14,,,,
7290,31.745,,,,
7291,25.39,,,,
7292,32.995,,,,
7293,25.46,,,,
7294,25.36,,,,
7295,33.845,,,,
7296,25.235,,,,
7297,33.825,,,,
7298,25.09,,,,
7299,37.18,,,,
7300,25.45,,,,
7301,34.045,,,,
7302,25.425,,,,
7303,25.235,,,,
7304,25.66,,,,
7305,31.125,,,,
7306,36.91,,,,
7307,30.445,,,,
7308,39.235,,,,
7309,29.78,,,,
7310,40.645,,,,
7311,31.455,,,,
7312,47.11,,,,
7313,32.68,,,,
7314,44.92,,,,
7315,28.56,,,,
7316,32.87,,,,
7317,26.8,,,,
7318,27.01,,,,
7319,33.62,,,,
7320,26.96,,,,
7321,35.965,,,,
7322,26.74,,,,
7323,37.59,,,,
7324,27.045,,,,
7325,35.985,,,,
7326,26.735,,,,
7327,26.63,,,,
7328,26.395,,,,
7329,26.1,,,,
7330,36.055,,,,
7331,32.345,,,,
7332,40.705,,,,
7333,32.375,,,,
7334,44.375,,,,
7335,32.55,,,,
7336,40.455,,,,
7337,33.205,,,,
7338,39.58,,,,
7339,30.995,,,,
7340,45.33,,,,
7341,27.24,,,,
7342,27.47,,,,
7343,37.955,,,,
7344,27.295,,,,
7345,44.335,,,,
7346,27.325,,,,
7347,50.6,,,,
7348,27.6,,,,
7349,44.66,,,,
7350,27.23,,,,
7351,27.02,,,,
7352,27,,,,
7353,31.39,,,,
7354,36.635,,,,
7355,25.485,,,,
7356,30.01,,,,
7357,23.635,,,,
7358,36.725,,,,
7359,29.845,,,,
7360,42.385,,,,
7361,33.555,,,,
7362,39.62,,,,
7363,27.865,,,,
7364,38.255,,,,
7365,27.73,,,,
7366,27.365,,,,
7367,38.26,,,,
7368,27.525,,,,
7369,40.23,,,,
7370,27.425,,,,
7371,50.11,,,,
7372,27.55,,,,
7373,45.035,,,,
7374,27.51,,,,
7375,27.16,,,,
7376,27.14,,,,
7377,27.485,,,,
7378,34.535,,,,
7379,24.37,,,,
7380,30.405,,,,
7381,21.53,,,,
7382,33.92,,,,
7383,26.36,,,,
7384,38.355,,,,
7385,32.235,,,,
7386,38.795,,,,
7387,32.56,,,,
7388,41.075,,,,
7389,32.525,,,,
7390,30.235,,,,
7391,33.975,,,,
7392,27.055,,,,
7393,35.155,,,,
7394,27.09,,,,
7395,42.07,,,,
7396,26.845,,,,
7397,42.915,,,,
7398,27.39,,,,
7399,26.985,,,,
7400,28.715,,,,
7401,31.925,,,,
7402,34.65,,,,
7403,24.16,,,,
7404,32.23,,,,
7405,20.575,,,,
7406,33.445,,,,
7407,26.555,,,,
7408,38.525,,,,
7409,32.945,,,,
7410,34.855,,,,
7411,27.255,,,,
7412,36.99,,,,
7413,27.275,,,,
7414,27.04,,,,
7415,38.595,,,,
7416,27.28,,,,
7417,38.685,,,,
7418,27.255,,,,
7419,42.515,,,,
7420,27.34,,,,
7421,39.635,,,,
7422,27.125,,,,
7423,26.855,,,,
7424,26.835,,,,
7425,28.505,,,,
7426,33.63,,,,
7427,25.335,,,,
7428,36.75,,,,
7429,25.055,,,,
7430,33.125,,,,
7431,29.955,,,,
7432,39.88,,,,
7433,32.77,,,,
7434,39.44,,,,
7435,33.605,,,,
7436,38.895,,,,
7437,27.405,,,,
7438,27.47,,,,
7439,27.06,,,,
7440,26.88,,,,
7441,32.505,,,,
7442,27.11,,,,
7443,32.85,,,,
7444,27.3,,,,
7445,39.885,,,,
7446,26.935,,,,
7447,27.01,,,,
7448,26.91,,,,
7449,32.675,,,,
7450,41.465,,,,
7451,26.12,,,,
7452,35.615,,,,
7453,25.84,,,,
7454,41.645,,,,
7455,31.94,,,,
7456,42.54,,,,
7457,32.89,,,,
7458,42.75,,,,
7459,30.085,,,,
7460,34.22,,,,
7461,22.75,,,,
7462,22.64,,,,
7463,29.965,,,,
7464,22.925,,,,
7465,28.41,,,,
7466,22.735,,,,
7467,32.67,,,,
7468,22.8,,,,
7469,32.47,,,,
7470,22.875,,,,
7471,22.535,,,,
7472,22.63,,,,
7473,25.075,,,,
7474,34.45,,,,
7475,27.23,,,,
7476,34.63,,,,
7477,26.895,,,,
7478,38.095,,,,
7479,27.44,,,,
7480,35.57,,,,
7481,26.96,,,,
7482,28.405,,,,
7483,22.325,,,,
7484,28.46,,,,
7485,22.26,,,,
7486,22.26,,,,
7487,27.915,,,,
7488,22.38,,,,
7489,27.615,,,,
7490,22.355,,,,
7491,30.105,,,,
7492,22.61,,,,
7493,29.27,,,,
7494,22.46,,,,
7495,22.15,,,,
7496,22.135,,,,
7497,22.4,,,,
7498,33.235,,,,
7499,27.135,,,,
7500,33.865,,,,
7501,25.155,,,,
7502,32.875,,,,
7503,31.9,,,,
7504,41.325,,,,
7505,32.76,,,,
7506,38.52,,,,
7507,26.71,,,,
7508,39.175,,,,
7509,26.68,,,,
7510,26.57,,,,
7511,39.25,,,,
7512,26.6,,,,
7513,38.64,,,,
7514,26.645,,,,
7515,42.56,,,,
7516,26.99,,,,
7517,36.36,,,,
7518,26.91,,,,
7519,26.64,,,,
7520,26.735,,,,
7521,30.03,,,,
7522,38.73,,,,
7523,32.215,,,,
7524,37.88,,,,
7525,31.39,,,,
7526,42.285,,,,
7527,30.605,,,,
7528,38.995,,,,
7529,32.745,,,,
7530,34.405,,,,
7531,27.095,,,,
7532,35.92,,,,
7533,26.99,,,,
7534,26.845,,,,
7535,33.18,,,,
7536,26.75,,,,
7537,34.015,,,,
7538,26.725,,,,
7539,41.015,,,,
7540,26.91,,,,
7541,40.27,,,,
7542,26.645,,,,
7543,26.59,,,,
7544,26.505,,,,
7545,27.38,,,,
7546,38.79,,,,
7547,31.28,,,,
7548,37.715,,,,
7549,31.81,,,,
7550,42.045,,,,
7551,32.15,,,,
7552,42.75,,,,
7553,31.095,,,,
7554,34.685,,,,
7555,27.095,,,,
7556,34.765,,,,
7557,26.79,,,,
7558,26.84,,,,
7559,35.3,,,,
7560,26.56,,,,
7561,32.605,,,,
7562,26.545,,,,
7563,37.395,,,,
7564,26.645,,,,
7565,39.215,,,,
7566,26.88,,,,
7567,26.645,,,,
7568,26.76,,,,
7569,31.35,,,,
7570,40.565,,,,
7571,32.37,,,,
7572,40.08,,,,
7573,29.21,,,,
7574,40.705,,,,
7575,28.57,,,,
7576,41.605,,,,
7577,32.26,,,,
7578,37.395,,,,
7579,26.945,,,,
7580,35.77,,,,
7581,27.015,,,,
7582,26.325,,,,
7583,27.85,,,,
7584,26.44,,,,
7585,32.18,,,,
7586,26.4,,,,
7587,33.07,,,,
7588,26.79,,,,
7589,35.29,,,,
7590,26.495,,,,
7591,26.51,,,,
7592,26.49,,,,
7593,32.97,,,,
7594,37.545,,,,
7595,31.635,,,,
7596,36.46,,,,
7597,30.2,,,,
7598,39.175,,,,
7599,29.81,,,,
7600,35.185,,,,
7601,26.51,,,,
7602,31.58,,,,
7603,26.235,,,,
7604,34.15,,,,
7605,25.845,,,,
7606,25.88,,,,
7607,32.6,,,,
7608,25.795,,,,
7609,32.96,,,,
7610,25.89,,,,
7611,36.97,,,,
7612,26.14,,,,
7613,34.795,,,,
7614,25.975,,,,
7615,25.915,,,,
7616,26.105,,,,
7617,30.79,,,,
7618,34.9,,,,
7619,30.97,,,,
7620,34.695,,,,
7621,25.37,,,,
7622,36.32,,,,
7623,25.47,,,,
7624,35.865,,,,
7625,25.915,,,,
7626,33.545,,,,
7627,26.005,,,,
7628,34.36,,,,
7629,25.56,,,,
7630,25.655,,,,
7631,32.775,,,,
7632,25.785,,,,
7633,32.47,,,,
7634,25.81,,,,
7635,35.82,,,,
7636,26.11,,,,
7637,34.305,,,,
7638,25.96,,,,
7639,25.93,,,,
7640,26.06,,,,
7641,33.335,,,,
7642,39.155,,,,
7643,30.205,,,,
7644,38.28,,,,
7645,29.42,,,,
7646,38.6,,,,
7647,26.02,,,,
7648,34.84,,,,
7649,26.225,,,,
7650,31.765,,,,
7651,25.94,,,,
7652,32.89,,,,
7653,25.795,,,,
7654,25.905,,,,
7655,31.57,,,,
7656,25.92,,,,
7657,36.73,,,,
7658,25.845,,,,
7659,45.425,,,,
7660,31.11,,,,
7661,42.24,,,,
7662,26.275,,,,
7663,26.04,,,,
7664,26.235,,,,
7665,30.435,,,,
7666,41.255,,,,
7667,31.01,,,,
7668,34.66,,,,
7669,24.65,,,,
7670,38.145,,,,
7671,26.185,,,,
7672,35.935,,,,
7673,26.875,,,,
7674,32.42,,,,
7675,26.77,,,,
7676,32.825,,,,
7677,26.685,,,,
7678,26.61,,,,
7679,32.775,,,,
7680,26.64,,,,
7681,34.32,,,,
7682,26.64,,,,
7683,40.445,,,,
7684,26.935,,,,
7685,37.76,,,,
7686,26.85,,,,
7687,26.895,,,,
7688,26.89,,,,
7689,26.73,,,,
7690,33.385,,,,
7691,25.365,,,,
7692,40.175,,,,
7693,31.135,,,,
7694,48.78,,,,
7695,32.345,,,,
7696,41.09,,,,
7697,27.175,,,,
7698,33.735,,,,
7699,26.305,,,,
7700,33.235,,,,
7701,26.165,,,,
7702,26.64,,,,
7703,34.705,,,,
7704,26.01,,,,
7705,36.19,,,,
7706,25.93,,,,
7707,37.415,,,,
7708,26.355,,,,
7709,36.3,,,,
7710,26.21,,,,
7711,26.175,,,,
7712,26.27,,,,
